Time,Susceptible,Infected,Recovered,Phase,S_ratio,I_ratio,R_ratio
127.9,103622495.9,10938.6,21366565.4,hammer,0.828980,0.000088,0.170933
128.0,103622366.4,10911.9,21366721.7,hammer,0.828979,0.000087,0.170934
128.1,103622237.2,10885.2,21366877.6,hammer,0.828978,0.000087,0.170935
128.2,103622108.3,10858.6,21367033.1,hammer,0.828977,0.000087,0.170936
128.3,103621979.7,10832.1,21367188.2,hammer,0.828976,0.000087,0.170938
128.4,103621851.4,10805.6,21367343.0,hammer,0.828975,0.000086,0.170939
128.5,103621723.4,10779.2,21367497.3,hammer,0.828974,0.000086,0.170940
128.6,103621595.8,10752.9,21367651.3,hammer,0.828973,0.000086,0.170941
128.7,103621468.4,10726.6,21367804.9,hammer,0.828972,0.000086,0.170942
128.8,103621341.4,10700.4,21367958.2,hammer,0.828971,0.000086,0.170944
128.9,103621214.7,10674.3,21368111.0,hammer,0.828970,0.000085,0.170945
129.0,103621088.3,10648.2,21368263.5,hammer,0.828969,0.000085,0.170946
129.1,103620962.2,10622.2,21368415.6,hammer,0.828968,0.000085,0.170947
129.2,103620836.4,10596.2,21368567.4,hammer,0.828967,0.000085,0.170949
129.3,103620710.9,10570.3,21368718.8,hammer,0.828966,0.000085,0.170950
129.4,103620585.7,10544.5,21368869.8,hammer,0.828965,0.000084,0.170951
129.5,103620460.9,10518.7,21369020.4,hammer,0.828964,0.000084,0.170952
129.6,103620336.3,10493.0,21369170.7,hammer,0.828963,0.000084,0.170953
129.7,103620212.0,10467.4,21369320.6,hammer,0.828962,0.000084,0.170955
129.8,103620088.1,10441.8,21369470.1,hammer,0.828961,0.000084,0.170956
129.9,103619964.4,10416.3,21369619.3,hammer,0.828960,0.000083,0.170957
130.0,103619841.1,10390.9,21369768.1,hammer,0.828959,0.000083,0.170958
130.1,103619718.0,10365.5,21369916.5,hammer,0.828958,0.000083,0.170959
130.2,103619595.3,10340.1,21370064.6,hammer,0.828957,0.000083,0.170961
130.3,103619472.8,10314.9,21370212.3,hammer,0.828956,0.000083,0.170962
130.4,103619350.7,10289.7,21370359.7,hammer,0.828955,0.000082,0.170963
130.5,103619228.8,10264.5,21370506.7,hammer,0.828954,0.000082,0.170964
130.6,103619107.3,10239.5,21370653.3,hammer,0.828953,0.000082,0.170965
130.7,103618986.0,10214.4,21370799.6,hammer,0.828952,0.000082,0.170966
130.8,103618865.0,10189.5,21370945.5,hammer,0.828951,0.000082,0.170968
130.9,103618744.4,10164.6,21371091.1,hammer,0.828950,0.000081,0.170969
131.0,103618624.0,10139.7,21371236.3,hammer,0.828949,0.000081,0.170970
131.1,103618503.9,10115.0,21371381.1,hammer,0.828948,0.000081,0.170971
131.2,103618384.1,10090.2,21371525.6,hammer,0.828947,0.000081,0.170972
131.3,103618264.7,10065.6,21371669.8,hammer,0.828946,0.000081,0.170973
131.4,103618145.5,10041.0,21371813.6,hammer,0.828945,0.000080,0.170975
131.5,103618026.5,10016.5,21371957.0,hammer,0.828944,0.000080,0.170976
131.6,103617907.9,9992.0,21372100.1,hammer,0.828943,0.000080,0.170977
131.7,103617789.6,9967.6,21372242.8,dance,0.828942,0.000080,0.170978
131.8,103616609.2,11005.5,21372385.2,dance,0.828933,0.000088,0.170979
131.9,103615306.0,12151.6,21372542.4,dance,0.828922,0.000097,0.170980
132.0,103613867.0,13416.9,21372716.0,dance,0.828911,0.000107,0.170982
132.1,103612278.2,14814.0,21372907.7,dance,0.828898,0.000119,0.170983
132.2,103610524.1,16356.6,21373119.3,dance,0.828884,0.000131,0.170985
132.3,103608587.2,18059.8,21373353.0,dance,0.828869,0.000144,0.170987
132.4,103606448.8,19940.2,21373611.0,dance,0.828852,0.000160,0.170989
132.5,103604087.7,22016.4,21373895.9,dance,0.828833,0.000176,0.170991
132.6,103601480.9,24308.7,21374210.4,dance,0.828812,0.000194,0.170994
132.7,103598602.7,26839.7,21374557.6,dance,0.828789,0.000215,0.170996
132.8,103595424.9,29634.0,21374941.1,dance,0.828763,0.000237,0.171000
132.9,103591916.4,32719.2,21375364.4,dance,0.828735,0.000262,0.171003
133.0,103588042.7,36125.4,21375831.8,dance,0.828704,0.000289,0.171007
133.1,103583766.0,39886.1,21376347.9,dance,0.828670,0.000319,0.171011
133.2,103579044.2,44038.1,21376917.7,dance,0.828632,0.000352,0.171015
133.3,103573831.2,48622.0,21377546.8,dance,0.828591,0.000389,0.171020
133.4,103568075.8,53682.8,21378241.4,dance,0.828545,0.000429,0.171026
133.5,103561721.7,59270.0,21379008.3,dance,0.828494,0.000474,0.171032
133.6,103554706.7,65438.2,21379855.0,dance,0.828438,0.000524,0.171039
133.7,103546962.2,72247.9,21380789.9,dance,0.828376,0.000578,0.171046
133.8,103538412.5,79765.6,21381822.0,dance,0.828307,0.000638,0.171055
133.9,103528973.8,88064.7,21382961.5,dance,0.828232,0.000705,0.171064
134.0,103518554.1,97226.3,21384219.5,dance,0.828148,0.000778,0.171074
134.1,103507051.6,107339.9,21385608.5,dance,0.828056,0.000859,0.171085
134.2,103494353.9,118504.1,21387141.9,dance,0.827955,0.000948,0.171097
134.3,103480337.4,130827.8,21388834.8,dance,0.827843,0.001047,0.171111
134.4,103464865.2,144431.0,21390703.8,dance,0.827719,0.001155,0.171126
134.5,103447786.9,159446.0,21392767.1,dance,0.827582,0.001276,0.171142
134.6,103428936.3,176018.8,21395044.9,dance,0.827431,0.001408,0.171160
134.7,103408130.1,194310.5,21397559.4,dance,0.827265,0.001554,0.171180
134.8,103385166.3,214498.4,21400335.3,dance,0.827081,0.001716,0.171203
134.9,103359822.4,236778.1,21403399.6,hammer,0.826879,0.001894,0.171227
135.0,103357025.4,236192.5,21406782.1,hammer,0.826856,0.001890,0.171254
135.1,103354235.5,235608.2,21410156.3,hammer,0.826834,0.001885,0.171281
135.2,103351452.5,235025.4,21413522.1,hammer,0.826812,0.001880,0.171308
135.3,103348676.5,234443.9,21416879.6,hammer,0.826789,0.001876,0.171335
135.4,103345907.4,233863.8,21420228.8,hammer,0.826767,0.001871,0.171362
135.5,103343145.2,233285.0,21423569.7,hammer,0.826745,0.001866,0.171389
135.6,103340390.0,232707.7,21426902.4,hammer,0.826723,0.001862,0.171415
135.7,103337641.6,232131.6,21430226.8,hammer,0.826701,0.001857,0.171442
135.8,103334900.2,231556.9,21433542.9,hammer,0.826679,0.001852,0.171468
135.9,103332165.5,230983.6,21436850.9,hammer,0.826657,0.001848,0.171495
136.0,103329437.8,230411.6,21440150.6,hammer,0.826636,0.001843,0.171521
136.1,103326716.8,229841.0,21443442.2,hammer,0.826614,0.001839,0.171548
136.2,103324002.7,229271.7,21446725.7,hammer,0.826592,0.001834,0.171574
136.3,103321295.3,228703.7,21450001.0,hammer,0.826570,0.001830,0.171600
136.4,103318594.8,228137.1,21453268.2,hammer,0.826549,0.001825,0.171626
136.5,103315901.0,227571.8,21456527.3,hammer,0.826527,0.001821,0.171652
136.6,103313213.9,227007.8,21459778.3,hammer,0.826506,0.001816,0.171678
136.7,103310533.6,226445.2,21463021.2,hammer,0.826484,0.001812,0.171704
136.8,103307860.0,225883.9,21466256.2,hammer,0.826463,0.001807,0.171730
136.9,103305193.1,225323.9,21469483.1,hammer,0.826442,0.001803,0.171756
137.0,103302532.8,224765.2,21472702.0,hammer,0.826420,0.001798,0.171782
137.1,103299879.2,224207.8,21475912.9,hammer,0.826399,0.001794,0.171807
137.2,103297232.3,223651.8,21479115.9,hammer,0.826378,0.001789,0.171833
137.3,103294592.0,223097.1,21482310.9,hammer,0.826357,0.001785,0.171858
137.4,103291958.3,222543.7,21485498.0,hammer,0.826336,0.001780,0.171884
137.5,103289331.3,221991.5,21488677.2,hammer,0.826315,0.001776,0.171909
137.6,103286710.8,221440.7,21491848.5,hammer,0.826294,0.001772,0.171935
137.7,103284096.8,220891.2,21495011.9,hammer,0.826273,0.001767,0.171960
137.8,103281489.5,220343.0,21498167.5,hammer,0.826252,0.001763,0.171985
137.9,103278888.6,219796.1,21501315.3,hammer,0.826231,0.001758,0.172011
138.0,103276294.3,219250.5,21504455.2,hammer,0.826210,0.001754,0.172036
138.1,103273706.5,218706.1,21507587.4,hammer,0.826190,0.001750,0.172061
138.2,103271125.2,218163.1,21510711.7,hammer,0.826169,0.001745,0.172086
138.3,103268550.3,217621.3,21513828.3,hammer,0.826148,0.001741,0.172111
138.4,103265981.9,217080.8,21516937.2,hammer,0.826128,0.001737,0.172135
138.5,103263420.0,216541.6,21520038.4,hammer,0.826107,0.001732,0.172160
138.6,103260864.5,216003.7,21523131.8,hammer,0.826087,0.001728,0.172185
138.7,103258315.4,215467.1,21526217.6,hammer,0.826067,0.001724,0.172210
138.8,103255772.6,214931.7,21529295.7,hammer,0.826046,0.001719,0.172234
138.9,103253236.3,214397.6,21532366.1,hammer,0.826026,0.001715,0.172259
139.0,103250706.3,213864.7,21535429.0,hammer,0.826006,0.001711,0.172283
139.1,103248182.7,213333.1,21538484.2,hammer,0.825985,0.001707,0.172308
139.2,103245665.4,212802.8,21541531.8,hammer,0.825965,0.001702,0.172332
139.3,103243154.5,212273.7,21544571.8,hammer,0.825945,0.001698,0.172357
139.4,103240649.8,211745.9,21547604.3,hammer,0.825925,0.001694,0.172381
139.5,103238151.4,211219.3,21550629.2,hammer,0.825905,0.001690,0.172405
139.6,103235659.3,210694.0,21553646.6,hammer,0.825885,0.001686,0.172429
139.7,103233173.5,210170.0,21556656.6,hammer,0.825865,0.001681,0.172453
139.8,103230693.9,209647.1,21559659.0,hammer,0.825846,0.001677,0.172477
139.9,103228220.5,209125.5,21562653.9,hammer,0.825826,0.001673,0.172501
140.0,103225753.4,208605.2,21565641.4,hammer,0.825806,0.001669,0.172525
140.1,103223292.4,208086.1,21568621.5,hammer,0.825786,0.001665,0.172549
140.2,103220837.6,207568.2,21571594.2,hammer,0.825767,0.001661,0.172573
140.3,103218389.0,207051.6,21574559.4,hammer,0.825747,0.001656,0.172596
140.4,103215946.6,206536.1,21577517.3,hammer,0.825728,0.001652,0.172620
140.5,103213510.2,206021.9,21580467.8,hammer,0.825708,0.001648,0.172644
140.6,103211080.0,205509.0,21583411.0,hammer,0.825689,0.001644,0.172667
140.7,103208656.0,204997.2,21586346.8,hammer,0.825669,0.001640,0.172691
140.8,103206238.0,204486.7,21589275.3,hammer,0.825650,0.001636,0.172714
140.9,103203826.0,203977.4,21592196.6,hammer,0.825631,0.001632,0.172738
141.0,103201420.2,203469.3,21595110.5,hammer,0.825611,0.001628,0.172761
141.1,103199020.4,202962.4,21598017.2,hammer,0.825592,0.001624,0.172784
141.2,103196626.6,202456.7,21600916.7,hammer,0.825573,0.001620,0.172807
141.3,103194238.9,201952.2,21603808.9,hammer,0.825554,0.001616,0.172830
141.4,103191857.1,201448.9,21606694.0,hammer,0.825535,0.001612,0.172854
141.5,103189481.4,200946.8,21609571.8,hammer,0.825516,0.001608,0.172877
141.6,103187111.6,200446.0,21612442.5,hammer,0.825497,0.001604,0.172900
141.7,103184747.8,199946.3,21615306.0,hammer,0.825478,0.001600,0.172922
141.8,103182389.9,199447.8,21618162.4,hammer,0.825459,0.001596,0.172945
141.9,103180037.9,198950.5,21621011.6,hammer,0.825440,0.001592,0.172968
142.0,103177691.9,198454.3,21623853.8,hammer,0.825422,0.001588,0.172991
142.1,103175351.8,197959.4,21626688.8,hammer,0.825403,0.001584,0.173014
142.2,103173017.6,197465.6,21629516.8,hammer,0.825384,0.001580,0.173036
142.3,103170689.2,196973.0,21632337.7,hammer,0.825366,0.001576,0.173059
142.4,103168366.7,196481.6,21635151.6,hammer,0.825347,0.001572,0.173081
142.5,103166050.1,195991.4,21637958.5,hammer,0.825328,0.001568,0.173104
142.6,103163739.3,195502.4,21640758.4,hammer,0.825310,0.001564,0.173126
142.7,103161434.3,195014.5,21643551.3,hammer,0.825291,0.001560,0.173148
142.8,103159135.1,194527.7,21646337.2,hammer,0.825273,0.001556,0.173171
142.9,103156841.7,194042.2,21649116.2,hammer,0.825255,0.001552,0.173193
143.0,103154554.0,193557.8,21651888.2,hammer,0.825236,0.001548,0.173215
143.1,103152272.2,193074.5,21654653.3,hammer,0.825218,0.001545,0.173237
143.2,103149996.0,192592.5,21657411.5,hammer,0.825200,0.001541,0.173259
143.3,103147725.7,192111.5,21660162.8,hammer,0.825182,0.001537,0.173281
143.4,103145461.0,191631.8,21662907.3,hammer,0.825164,0.001533,0.173303
143.5,103143202.0,191153.1,21665644.9,hammer,0.825146,0.001529,0.173325
143.6,103140948.7,190675.6,21668375.6,hammer,0.825128,0.001525,0.173347
143.7,103138701.2,190199.3,21671099.5,hammer,0.825110,0.001522,0.173369
143.8,103136459.2,189724.1,21673816.7,hammer,0.825092,0.001518,0.173391
143.9,103134222.9,189250.0,21676527.0,hammer,0.825074,0.001514,0.173412
144.0,103131992.3,188777.1,21679230.6,hammer,0.825056,0.001510,0.173434
144.1,103129767.3,188305.3,21681927.4,hammer,0.825038,0.001506,0.173455
144.2,103127547.9,187834.7,21684617.5,hammer,0.825020,0.001503,0.173477
144.3,103125334.0,187365.1,21687300.8,hammer,0.825003,0.001499,0.173498
144.4,103123125.8,186896.7,21689977.5,hammer,0.824985,0.001495,0.173520
144.5,103120923.1,186429.4,21692647.4,hammer,0.824967,0.001491,0.173541
144.6,103118726.0,185963.3,21695310.7,hammer,0.824950,0.001488,0.173562
144.7,103116534.5,185498.2,21697967.3,hammer,0.824932,0.001484,0.173584
144.8,103114348.4,185034.3,21700617.3,hammer,0.824915,0.001480,0.173605
144.9,103112167.9,184571.5,21703260.6,hammer,0.824897,0.001477,0.173626
145.0,103109992.8,184109.8,21705897.4,hammer,0.824880,0.001473,0.173647
145.1,103107823.3,183649.2,21708527.5,hammer,0.824863,0.001469,0.173668
145.2,103105659.2,183189.7,21711151.1,hammer,0.824845,0.001466,0.173689
145.3,103103500.6,182731.4,21713768.0,hammer,0.824828,0.001462,0.173710
145.4,103101347.4,182274.1,21716378.5,hammer,0.824811,0.001458,0.173731
145.5,103099199.7,181817.9,21718982.4,hammer,0.824794,0.001455,0.173752
145.6,103097057.4,181362.8,21721579.8,hammer,0.824776,0.001451,0.173773
145.7,103094920.5,180908.8,21724170.7,hammer,0.824759,0.001447,0.173793
145.8,103092789.0,180455.9,21726755.1,hammer,0.824742,0.001444,0.173814
145.9,103090662.8,180004.1,21729333.0,hammer,0.824725,0.001440,0.173835
146.0,103088542.1,179553.4,21731904.5,hammer,0.824708,0.001436,0.173855
146.1,103086426.6,179103.8,21734469.6,hammer,0.824691,0.001433,0.173876
146.2,103084316.6,178655.2,21737028.2,hammer,0.824675,0.001429,0.173896
146.3,103082211.8,178207.8,21739580.4,hammer,0.824658,0.001426,0.173917
146.4,103080112.4,177761.4,21742126.2,hammer,0.824641,0.001422,0.173937
146.5,103078018.3,177316.1,21744665.7,hammer,0.824624,0.001419,0.173957
146.6,103075929.4,176871.8,21747198.8,hammer,0.824607,0.001415,0.173978
146.7,103073845.8,176428.7,21749725.5,hammer,0.824591,0.001411,0.173998
146.8,103071767.5,175986.5,21752245.9,hammer,0.824574,0.001408,0.174018
146.9,103069694.5,175545.5,21754760.0,hammer,0.824558,0.001404,0.174038
147.0,103067626.7,175105.5,21757267.8,hammer,0.824541,0.001401,0.174058
147.1,103065564.1,174666.6,21759769.3,hammer,0.824525,0.001397,0.174078
147.2,103063506.7,174228.8,21762264.5,hammer,0.824508,0.001394,0.174098
147.3,103061454.5,173792.0,21764753.5,hammer,0.824492,0.001390,0.174118
147.4,103059407.5,173356.2,21767236.3,hammer,0.824475,0.001387,0.174138
147.5,103057365.7,172921.5,21769712.8,hammer,0.824459,0.001383,0.174158
147.6,103055329.0,172487.9,21772183.1,hammer,0.824443,0.001380,0.174177
147.7,103053297.5,172055.3,21774647.2,hammer,0.824426,0.001376,0.174197
147.8,103051271.1,171623.8,21777105.1,hammer,0.824410,0.001373,0.174217
147.9,103049249.9,171193.3,21779556.9,hammer,0.824394,0.001370,0.174236
148.0,103047233.7,170763.8,21782002.5,hammer,0.824378,0.001366,0.174256
148.1,103045222.7,170335.4,21784442.0,hammer,0.824362,0.001363,0.174276
148.2,103043216.7,169908.0,21786875.3,hammer,0.824346,0.001359,0.174295
148.3,103041215.8,169481.6,21789302.6,hammer,0.824330,0.001356,0.174314
148.4,103039219.9,169056.3,21791723.8,hammer,0.824314,0.001352,0.174334
148.5,103037229.2,168632.0,21794138.8,hammer,0.824298,0.001349,0.174353
148.6,103035243.4,168208.7,21796547.9,hammer,0.824282,0.001346,0.174372
148.7,103033262.7,167786.5,21798950.8,hammer,0.824266,0.001342,0.174392
148.8,103031286.9,167365.3,21801347.8,hammer,0.824250,0.001339,0.174411
148.9,103029316.2,166945.0,21803738.7,hammer,0.824235,0.001336,0.174430
149.0,103027350.5,166525.9,21806123.7,hammer,0.824219,0.001332,0.174449
149.1,103025389.7,166107.7,21808502.6,hammer,0.824203,0.001329,0.174468
149.2,103023433.9,165690.5,21810875.6,hammer,0.824187,0.001326,0.174487
149.3,103021483.1,165274.4,21813242.6,hammer,0.824172,0.001322,0.174506
149.4,103019537.1,164859.2,21815603.6,hammer,0.824156,0.001319,0.174525
149.5,103017596.1,164445.1,21817958.8,hammer,0.824141,0.001316,0.174544
149.6,103015660.1,164032.0,21820308.0,hammer,0.824125,0.001312,0.174562
149.7,103013728.9,163619.8,21822651.3,hammer,0.824110,0.001309,0.174581
149.8,103011802.6,163208.7,21824988.7,hammer,0.824094,0.001306,0.174600
149.9,103009881.2,162798.6,21827320.3,hammer,0.824079,0.001302,0.174619
150.0,103007964.6,162389.4,21829645.9,hammer,0.824064,0.001299,0.174637
150.1,103006052.9,161981.3,21831965.8,hammer,0.824048,0.001296,0.174656
150.2,103004146.1,161574.1,21834279.8,hammer,0.824033,0.001293,0.174674
150.3,103002244.0,161168.0,21836588.0,hammer,0.824018,0.001289,0.174693
150.4,103000346.8,160762.8,21838890.4,hammer,0.824003,0.001286,0.174711
150.5,102998454.4,160358.6,21841187.0,hammer,0.823988,0.001283,0.174729
150.6,102996566.8,159955.4,21843477.8,hammer,0.823973,0.001280,0.174748
150.7,102994683.9,159553.1,21845762.9,hammer,0.823957,0.001276,0.174766
150.8,102992805.9,159151.9,21848042.2,hammer,0.823942,0.001273,0.174784
150.9,102990932.5,158751.6,21850315.8,hammer,0.823927,0.001270,0.174803
151.0,102989064.0,158352.3,21852583.7,hammer,0.823913,0.001267,0.174821
151.1,102987200.1,157954.0,21854845.9,hammer,0.823898,0.001264,0.174839
151.2,102985341.0,157556.6,21857102.4,hammer,0.823883,0.001260,0.174857
151.3,102983486.6,157160.2,21859353.2,hammer,0.823868,0.001257,0.174875
151.4,102981636.9,156764.7,21861598.3,hammer,0.823853,0.001254,0.174893
151.5,102979791.9,156370.3,21863837.8,hammer,0.823838,0.001251,0.174911
151.6,102977951.6,155976.7,21866071.7,hammer,0.823824,0.001248,0.174929
151.7,102976115.9,155584.2,21868299.9,hammer,0.823809,0.001245,0.174946
151.8,102974284.9,155192.6,21870522.5,hammer,0.823794,0.001242,0.174964
151.9,102972458.5,154801.9,21872739.6,hammer,0.823780,0.001238,0.174982
152.0,102970636.8,154412.2,21874951.0,hammer,0.823765,0.001235,0.175000
152.1,102968819.6,154023.5,21877156.9,hammer,0.823751,0.001232,0.175017
152.2,102967007.1,153635.6,21879357.3,hammer,0.823736,0.001229,0.175035
152.3,102965199.2,153248.8,21881552.0,hammer,0.823722,0.001226,0.175052
152.4,102963395.8,152862.9,21883741.3,hammer,0.823707,0.001223,0.175070
152.5,102961597.1,152477.9,21885925.1,hammer,0.823693,0.001220,0.175087
152.6,102959802.8,152093.8,21888103.3,hammer,0.823678,0.001217,0.175105
152.7,102958013.2,151710.7,21890276.1,hammer,0.823664,0.001214,0.175122
152.8,102956228.1,151328.6,21892443.4,hammer,0.823650,0.001211,0.175140
152.9,102954447.5,150947.3,21894605.2,hammer,0.823636,0.001208,0.175157
153.0,102952671.4,150567.0,21896761.6,hammer,0.823621,0.001205,0.175174
153.1,102950899.8,150187.6,21898912.6,hammer,0.823607,0.001202,0.175191
153.2,102949132.7,149809.2,21901058.1,hammer,0.823593,0.001198,0.175208
153.3,102947370.1,149431.6,21903198.2,hammer,0.823579,0.001195,0.175226
153.4,102945612.0,149055.0,21905333.0,hammer,0.823565,0.001192,0.175243
153.5,102943858.4,148679.3,21907462.3,hammer,0.823551,0.001189,0.175260
153.6,102942109.1,148304.6,21909586.3,hammer,0.823537,0.001186,0.175277
153.7,102940364.4,147930.7,21911704.9,hammer,0.823523,0.001183,0.175294
153.8,102938624.0,147557.8,21913818.2,hammer,0.823509,0.001180,0.175311
153.9,102936888.1,147185.7,21915926.2,hammer,0.823495,0.001177,0.175327
154.0,102935156.6,146814.6,21918028.8,hammer,0.823481,0.001175,0.175344
154.1,102933429.4,146444.4,21920126.2,hammer,0.823467,0.001172,0.175361
154.2,102931706.7,146075.0,21922218.3,hammer,0.823454,0.001169,0.175378
154.3,102929988.3,145706.6,21924305.0,hammer,0.823440,0.001166,0.175394
154.4,102928274.3,145339.1,21926386.6,hammer,0.823426,0.001163,0.175411
154.5,102926564.7,144972.5,21928462.8,hammer,0.823413,0.001160,0.175428
154.6,102924859.3,144606.8,21930533.9,hammer,0.823399,0.001157,0.175444
154.7,102923158.4,144242.0,21932599.7,hammer,0.823385,0.001154,0.175461
154.8,102921461.7,143878.0,21934660.3,hammer,0.823372,0.001151,0.175477
154.9,102919769.3,143515.0,21936715.7,hammer,0.823358,0.001148,0.175494
155.0,102918081.3,143152.8,21938765.9,hammer,0.823345,0.001145,0.175510
155.1,102916397.5,142791.6,21940810.9,hammer,0.823331,0.001142,0.175526
155.2,102914718.0,142431.2,21942850.8,hammer,0.823318,0.001139,0.175543
155.3,102913042.8,142071.7,21944885.5,hammer,0.823304,0.001137,0.175559
155.4,102911371.8,141713.1,21946915.1,hammer,0.823291,0.001134,0.175575
155.5,102909705.1,141355.3,21948939.6,hammer,0.823278,0.001131,0.175592
155.6,102908042.6,140998.5,21950959.0,hammer,0.823264,0.001128,0.175608
155.7,102906384.3,140642.5,21952973.2,hammer,0.823251,0.001125,0.175624
155.8,102904730.3,140287.3,21954982.4,hammer,0.823238,0.001122,0.175640
155.9,102903080.4,139933.1,21956986.5,hammer,0.823225,0.001119,0.175656
156.0,102901434.8,139579.7,21958985.5,hammer,0.823211,0.001117,0.175672
156.1,102899793.3,139227.2,21960979.5,hammer,0.823198,0.001114,0.175688
156.2,102898156.0,138875.5,21962968.5,hammer,0.823185,0.001111,0.175704
