時間	感受性者	感染者	回復者	フェーズ
58.8	124964783.9	6814.4	28401.8	hammer
58.9	124964743.0	6787.1	28469.9	hammer
59.0	124964702.3	6759.9	28537.8	hammer
59.1	124964661.8	6732.8	28605.4	hammer
59.2	124964621.4	6705.9	28672.7	hammer
59.3	124964581.2	6679.0	28739.8	hammer
59.4	124964541.1	6652.3	28806.6	hammer
59.5	124964501.2	6625.7	28873.1	hammer
59.6	124964461.5	6599.1	28939.4	hammer
59.7	124964421.9	6572.7	29005.3	hammer
59.8	124964382.5	6546.4	29071.1	hammer
59.9	124964343.3	6520.2	29136.5	hammer
60.0	124964304.2	6494.1	29201.7	hammer
60.1	124964265.2	6468.1	29266.7	hammer
60.2	124964226.4	6442.2	29331.4	hammer
60.3	124964187.8	6416.4	29395.8	hammer
60.4	124964149.3	6390.7	29459.9	hammer
60.5	124964111.0	6365.1	29523.9	hammer
60.6	124964072.8	6339.7	29587.5	hammer
60.7	124964034.8	6314.3	29650.9	hammer
60.8	124963997.0	6289.0	29714.0	hammer
60.9	124963959.2	6263.8	29776.9	hammer
61.0	124963921.7	6238.7	29839.6	hammer
61.1	124963884.3	6213.8	29902.0	hammer
61.2	124963847.0	6188.9	29964.1	hammer
61.3	124963809.9	6164.1	30026.0	hammer
61.4	124963772.9	6139.4	30087.6	hammer
61.5	124963736.1	6114.9	30149.0	hammer
61.6	124963699.4	6090.4	30210.2	hammer
61.7	124963662.9	6066.0	30271.1	hammer
61.8	124963626.6	6041.7	30331.7	hammer
61.9	124963590.3	6017.5	30392.2	hammer
62.0	124963554.2	5993.4	30452.3	hammer
62.1	124963518.3	5969.4	30512.3	hammer
62.2	124963482.5	5945.5	30572.0	hammer
62.3	124963446.8	5921.7	30631.4	hammer
62.4	124963411.3	5898.0	30690.6	hammer
62.5	124963376.0	5874.4	30749.6	hammer
62.6	124963340.7	5850.9	30808.4	hammer
62.7	124963305.7	5827.5	30866.9	hammer
62.8	124963270.7	5804.1	30925.1	hammer
62.9	124963235.9	5780.9	30983.2	hammer
63.0	124963201.2	5757.8	31041.0	hammer
63.1	124963166.7	5734.7	31098.6	hammer
63.2	124963132.3	5711.8	31155.9	hammer
63.3	124963098.1	5688.9	31213.0	hammer
63.4	124963064.0	5666.1	31269.9	hammer
63.5	124963030.0	5643.4	31326.6	hammer
63.6	124962996.2	5620.8	31383.0	hammer
63.7	124962962.4	5598.3	31439.2	hammer
63.8	124962928.9	5575.9	31495.2	hammer
63.9	124962895.4	5553.6	31551.0	hammer
64.0	124962862.1	5531.4	31606.5	hammer
64.1	124962829.0	5509.2	31661.8	hammer
64.2	124962795.9	5487.2	31716.9	hammer
64.3	124962763.0	5465.2	31771.8	hammer
64.4	124962730.3	5443.3	31826.4	hammer
64.5	124962697.6	5421.5	31880.9	hammer
64.6	124962665.1	5399.8	31935.1	hammer
64.7	124962632.7	5378.2	31989.1	hammer
64.8	124962600.5	5356.7	32042.9	hammer
64.9	124962568.4	5335.2	32096.4	hammer
65.0	124962536.4	5313.9	32149.8	hammer
65.1	124962504.5	5292.6	32202.9	hammer
65.2	124962472.8	5271.4	32255.8	hammer
65.3	124962441.2	5250.3	32308.6	hammer
65.4	124962409.7	5229.3	32361.1	hammer
65.5	124962378.3	5208.3	32413.4	hammer
65.6	124962347.1	5187.5	32465.4	hammer
65.7	124962316.0	5166.7	32517.3	hammer
65.8	124962285.0	5146.0	32569.0	hammer
65.9	124962254.1	5125.4	32620.4	hammer
66.0	124962223.4	5104.9	32671.7	hammer
66.1	124962192.8	5084.5	32722.7	hammer
66.2	124962162.3	5064.1	32773.6	hammer
66.3	124962131.9	5043.8	32824.2	hammer
66.4	124962101.7	5023.6	32874.7	hammer
66.5	124962071.6	5003.5	32924.9	hammer
66.6	124962041.6	4983.5	32974.9	hammer
66.7	124962011.7	4963.5	33024.8	hammer
66.8	124961981.9	4943.7	33074.4	hammer
66.9	124961952.3	4923.9	33123.8	hammer
67.0	124961922.8	4904.2	33173.1	hammer
67.1	124961893.4	4884.5	33222.1	hammer
67.2	124961864.1	4865.0	33271.0	hammer
67.3	124961834.9	4845.5	33319.6	hammer
67.4	124961805.8	4826.1	33368.1	hammer
67.5	124961776.9	4806.8	33416.3	hammer
67.6	124961748.1	4787.5	33464.4	hammer
67.7	124961719.4	4768.4	33512.3	hammer
67.8	124961690.8	4749.3	33560.0	hammer
67.9	124961662.3	4730.3	33607.5	hammer
68.0	124961633.9	4711.3	33654.8	hammer
68.1	124961605.7	4692.5	33701.9	hammer
68.2	124961577.5	4673.7	33748.8	hammer
68.3	124961549.5	4655.0	33795.5	hammer
68.4	124961521.6	4636.3	33842.1	hammer
68.5	124961493.8	4617.8	33888.4	hammer
68.6	124961466.1	4599.3	33934.6	hammer
68.7	124961438.5	4580.9	33980.6	hammer
68.8	124961411.1	4562.5	34026.4	hammer
68.9	124961383.7	4544.2	34072.0	hammer
69.0	124961356.5	4526.1	34117.5	hammer
69.1	124961329.3	4507.9	34162.7	hammer
69.2	124961302.3	4489.9	34207.8	hammer
69.3	124961275.4	4471.9	34252.7	hammer
69.4	124961248.6	4454.0	34297.4	hammer
69.5	124961221.8	4436.2	34342.0	hammer
69.6	124961195.2	4418.4	34386.3	hammer
69.7	124961168.8	4400.7	34430.5	hammer
69.8	124961142.4	4383.1	34474.5	hammer
69.9	124961116.1	4365.5	34518.4	hammer
70.0	124961089.9	4348.1	34562.0	hammer
70.1	124961063.8	4330.7	34605.5	hammer
70.2	124961037.9	4313.3	34648.8	hammer
70.3	124961012.0	4296.1	34691.9	hammer
70.4	124960986.2	4278.9	34734.9	hammer
70.5	124960960.6	4261.7	34777.7	hammer
70.6	124960935.0	4244.7	34820.3	hammer
70.7	124960909.6	4227.7	34862.8	hammer
70.8	124960884.2	4210.7	34905.0	hammer
70.9	124960859.0	4193.9	34947.1	hammer
71.0	124960833.8	4177.1	34989.1	hammer
71.1	124960808.8	4160.4	35030.9	hammer
71.2	124960783.8	4143.7	35072.5	hammer
71.3	124960759.0	4127.1	35113.9	hammer
71.4	124960734.2	4110.6	35155.2	hammer
71.5	124960709.6	4094.1	35196.3	hammer
71.6	124960685.0	4077.7	35237.2	hammer
71.7	124960660.6	4061.4	35278.0	hammer
71.8	124960636.2	4045.2	35318.6	hammer
71.9	124960612.0	4029.0	35359.1	hammer
72.0	124960587.8	4012.8	35399.3	hammer
72.1	124960563.8	3996.8	35439.5	hammer
72.2	124960539.8	3980.8	35479.4	hammer
72.3	124960515.9	3964.8	35519.2	hammer
72.4	124960492.2	3948.9	35558.9	hammer
72.5	124960468.5	3933.1	35598.4	hammer
72.6	124960444.9	3917.4	35637.7	hammer
72.7	124960421.4	3901.7	35676.9	hammer
72.8	124960398.0	3886.1	35715.9	hammer
72.9	124960374.7	3870.5	35754.8	hammer
73.0	124960351.5	3855.0	35793.5	hammer
73.1	124960328.4	3839.6	35832.0	hammer
73.2	124960305.4	3824.2	35870.4	hammer
73.3	124960282.4	3808.9	35908.7	hammer
73.4	124960259.6	3793.7	35946.8	hammer
73.5	124960236.8	3778.5	35984.7	hammer
73.6	124960214.2	3763.3	36022.5	hammer
73.7	124960191.6	3748.3	36060.1	hammer
73.8	124960169.1	3733.3	36097.6	hammer
73.9	124960146.8	3718.3	36134.9	hammer
74.0	124960124.5	3703.4	36172.1	hammer
74.1	124960102.3	3688.6	36209.1	hammer
74.2	124960080.1	3673.8	36246.0	hammer
74.3	124960058.1	3659.1	36282.8	hammer
74.4	124960036.2	3644.5	36319.4	hammer
74.5	124960014.3	3629.9	36355.8	hammer
74.6	124959992.6	3615.3	36392.1	hammer
74.7	124959970.9	3600.9	36428.3	hammer
74.8	124959949.3	3586.5	36464.3	hammer
74.9	124959927.8	3572.1	36500.1	hammer
75.0	124959906.4	3557.8	36535.8	hammer
75.1	124959885.0	3543.5	36571.4	hammer
75.2	124959863.8	3529.4	36606.9	hammer
75.3	124959842.6	3515.2	36642.2	hammer
75.4	124959821.5	3501.2	36677.3	hammer
75.5	124959800.5	3487.1	36712.3	hammer
75.6	124959779.6	3473.2	36747.2	hammer
75.7	124959758.8	3459.3	36781.9	hammer
75.8	124959738.1	3445.4	36816.5	hammer
75.9	124959717.4	3431.6	36851.0	hammer
76.0	124959696.8	3417.9	36885.3	hammer
76.1	124959676.3	3404.2	36919.5	hammer
76.2	124959655.9	3390.6	36953.5	hammer
76.3	124959635.6	3377.0	36987.4	hammer
76.4	124959615.3	3363.5	37021.2	hammer
76.5	124959595.2	3350.0	37054.8	hammer
76.6	124959575.1	3336.6	37088.3	hammer
76.7	124959555.1	3323.2	37121.7	hammer
76.8	124959535.2	3309.9	37154.9	hammer
76.9	124959515.3	3296.7	37188.0	hammer
77.0	124959495.5	3283.5	37221.0	hammer
77.1	124959475.9	3270.3	37253.8	hammer
77.2	124959456.2	3257.2	37286.5	hammer
77.3	124959436.7	3244.2	37319.1	hammer
77.4	124959417.3	3231.2	37351.5	hammer
77.5	124959397.9	3218.3	37383.8	hammer
77.6	124959378.6	3205.4	37416.0	hammer
77.7	124959359.4	3192.5	37448.1	hammer
77.8	124959340.2	3179.8	37480.0	hammer
77.9	124959321.2	3167.0	37511.8	hammer
78.0	124959302.2	3154.4	37543.5	hammer
78.1	124959283.3	3141.7	37575.0	hammer
78.2	124959264.4	3129.1	37606.4	hammer
78.3	124959245.7	3116.6	37637.7	hammer
78.4	124959227.0	3104.1	37668.9	hammer
78.5	124959208.4	3091.7	37699.9	hammer
78.6	124959189.8	3079.3	37730.8	hammer
78.7	124959171.4	3067.0	37761.6	hammer
78.8	124959153.0	3054.7	37792.3	hammer
78.9	124959134.7	3042.5	37822.9	hammer
79.0	124959116.4	3030.3	37853.3	hammer
79.1	124959098.2	3018.2	37883.6	hammer
79.2	124959080.1	3006.1	37913.8	hammer
79.3	124959062.1	2994.1	37943.8	hammer
79.4	124959044.2	2982.1	37973.8	hammer
79.5	124959026.3	2970.1	38003.6	hammer
79.6	124959008.5	2958.2	38033.3	hammer
79.7	124958990.7	2946.4	38062.9	hammer
79.8	124958973.1	2934.6	38092.3	hammer
79.9	124958955.5	2922.8	38121.7	hammer
80.0	124958937.9	2911.1	38150.9	hammer
80.1	124958920.5	2899.5	38180.0	hammer
80.2	124958903.1	2887.9	38209.0	hammer
80.3	124958885.8	2876.3	38237.9	hammer
80.4	124958868.5	2864.8	38266.7	hammer
80.5	124958851.4	2853.3	38295.3	hammer
80.6	124958834.3	2841.9	38323.8	hammer
80.7	124958817.2	2830.5	38352.3	hammer
80.8	124958800.2	2819.2	38380.6	hammer
80.9	124958783.3	2807.9	38408.8	hammer
81.0	124958766.5	2796.7	38436.8	hammer
81.1	124958749.7	2785.5	38464.8	hammer
81.2	124958733.0	2774.3	38492.7	hammer
81.3	124958716.4	2763.2	38520.4	hammer
81.4	124958699.8	2752.1	38548.0	hammer
81.5	124958683.3	2741.1	38575.6	hammer
81.6	124958666.9	2730.1	38603.0	hammer
81.7	124958650.5	2719.2	38630.3	hammer
81.8	124958634.2	2708.3	38657.5	hammer
81.9	124958618.0	2697.5	38684.5	hammer
82.0	124958601.8	2686.7	38711.5	hammer
82.1	124958585.7	2675.9	38738.4	hammer
82.2	124958569.7	2665.2	38765.1	hammer
82.3	124958553.7	2654.5	38791.8	hammer
82.4	124958537.8	2643.9	38818.3	hammer
82.5	124958521.9	2633.3	38844.8	hammer
82.6	124958506.1	2622.8	38871.1	hammer
82.7	124958490.4	2612.3	38897.3	hammer
82.8	124958474.7	2601.8	38923.5	hammer
82.9	124958459.1	2591.4	38949.5	hammer
83.0	124958443.6	2581.0	38975.4	hammer
83.1	124958428.1	2570.7	39001.2	hammer
83.2	124958412.7	2560.4	39026.9	hammer
83.3	124958397.3	2550.1	39052.5	hammer
83.4	124958382.1	2539.9	39078.0	hammer
83.5	124958366.8	2529.8	39103.4	hammer
83.6	124958351.7	2519.6	39128.7	hammer
83.7	124958336.5	2509.5	39153.9	hammer
83.8	124958321.5	2499.5	39179.0	hammer
83.9	124958306.5	2489.5	39204.0	hammer
84.0	124958291.6	2479.5	39228.9	hammer
84.1	124958276.7	2469.6	39253.7	hammer
84.2	124958261.9	2459.7	39278.4	hammer
84.3	124958247.2	2449.9	39303.0	hammer
84.4	124958232.5	2440.0	39327.5	hammer
84.5	124958217.8	2430.3	39351.9	hammer
84.6	124958203.3	2420.5	39376.2	hammer
84.7	124958188.8	2410.8	39400.4	hammer
84.8	124958174.3	2401.2	39424.5	hammer
84.9	124958159.9	2391.6	39448.5	hammer
85.0	124958145.6	2382.0	39472.4	hammer
85.1	124958131.3	2372.5	39496.2	hammer
85.2	124958117.1	2363.0	39520.0	hammer
85.3	124958102.9	2353.5	39543.6	hammer
85.4	124958088.8	2344.1	39567.1	hammer
85.5	124958074.7	2334.7	39590.6	hammer
85.6	124958060.7	2325.4	39613.9	hammer
85.7	124958046.8	2316.0	39637.2	hammer
85.8	124958032.9	2306.8	39660.3	hammer
85.9	124958019.1	2297.5	39683.4	hammer
86.0	124958005.3	2288.3	39706.4	hammer
86.1	124957991.6	2279.2	39729.3	hammer
86.2	124957977.9	2270.0	39752.1	hammer
86.3	124957964.3	2261.0	39774.8	hammer
86.4	124957950.7	2251.9	39797.4	hammer
86.5	124957937.2	2242.9	39819.9	hammer
86.6	124957923.8	2233.9	39842.3	hammer
86.7	124957910.4	2225.0	39864.7	hammer
86.8	124957897.0	2216.0	39886.9	hammer
86.9	124957883.8	2207.2	39909.1	hammer
87.0	124957870.5	2198.3	39931.1	hammer
87.1	124957857.3	2189.5	39953.1	hammer
87.2	124957844.2	2180.8	39975.0	hammer
87.3	124957831.1	2172.0	39996.8	hammer
87.4	124957818.1	2163.3	40018.5	hammer
87.5	124957805.1	2154.7	40040.2	hammer
87.6	124957792.2	2146.1	40061.7	hammer
87.7	124957779.4	2137.5	40083.2	hammer
87.8	124957766.5	2128.9	40104.6	hammer
87.9	124957753.8	2120.4	40125.8	hammer
88.0	124957741.1	2111.9	40147.1	hammer
88.1	124957728.4	2103.4	40168.2	hammer
88.2	124957715.8	2095.0	40189.2	hammer
88.3	124957703.2	2086.6	40210.2	hammer
88.4	124957690.7	2078.3	40231.0	hammer
88.5	124957678.3	2069.9	40251.8	hammer
88.6	124957665.8	2061.7	40272.5	hammer
88.7	124957653.5	2053.4	40293.1	hammer
88.8	124957641.2	2045.2	40313.7	hammer
88.9	124957628.9	2037.0	40334.1	hammer
89.0	124957616.7	2028.8	40354.5	hammer
89.1	124957604.5	2020.7	40374.8	hammer
89.2	124957592.4	2012.6	40395.0	hammer
89.3	124957580.3	2004.6	40415.1	hammer
89.4	124957568.3	1996.5	40435.1	hammer
89.5	124957556.4	1988.5	40455.1	dance
89.6	124957498.7	2026.3	40475.0	dance
89.7	124957440.0	2064.7	40495.3	dance
89.8	124957380.2	2103.9	40515.9	dance
89.9	124957319.2	2143.9	40536.9	dance
90.0	124957257.1	2184.6	40558.4	dance
90.1	124957193.8	2226.0	40580.2	dance
90.2	124957129.2	2268.3	40602.5	dance
90.3	124957063.5	2311.3	40625.2	dance
90.4	124956996.5	2355.2	40648.3	dance
90.5	124956928.3	2399.9	40671.8	dance
90.6	124956858.7	2445.4	40695.8	dance
90.7	124956787.9	2491.9	40720.3	dance
90.8	124956715.6	2539.1	40745.2	dance
90.9	124956642.1	2587.3	40770.6	dance
91.0	124956567.1	2636.4	40796.5	dance
91.1	124956490.7	2686.5	40822.8	dance
91.2	124956412.8	2737.5	40849.7	dance
91.3	124956333.5	2789.4	40877.1	dance
91.4	124956252.7	2842.4	40905.0	dance
91.5	124956170.3	2896.3	40933.4	dance
91.6	124956086.3	2951.3	40962.4	dance
91.7	124956000.8	3007.3	40991.9	dance
91.8	124955913.7	3064.4	41021.9	dance
91.9	124955824.9	3122.5	41052.6	dance
92.0	124955734.4	3181.8	41083.8	dance
92.1	124955642.2	3242.2	41115.6	dance
92.2	124955548.2	3303.7	41148.1	dance
92.3	124955452.5	3366.4	41181.1	dance
92.4	124955354.9	3430.3	41214.8	dance
92.5	124955255.5	3495.4	41249.1	dance
92.6	124955154.2	3561.8	41284.0	dance
92.7	124955051.0	3629.4	41319.6	dance
92.8	124954945.8	3698.3	41355.9	dance
92.9	124954838.6	3768.5	41392.9	dance
93.0	124954729.4	3840.0	41430.6	dance
93.1	124954618.2	3912.9	41469.0	dance
93.2	124954504.8	3987.1	41508.1	dance
93.3	124954389.2	4062.8	41548.0	dance
93.4	124954271.5	4139.9	41588.6	dance
93.5	124954151.5	4218.5	41630.0	dance
93.6	124954029.3	4298.5	41672.2	dance
93.7	124953904.7	4380.1	41715.2	dance
93.8	124953777.8	4463.2	41759.0	dance
93.9	124953648.4	4547.9	41803.6	dance
94.0	124953516.7	4634.2	41849.1	dance
94.1	124953382.4	4722.2	41895.4	dance
94.2	124953245.5	4811.8	41942.7	dance
94.3	124953106.1	4903.1	41990.8	dance
94.4	124952964.0	4996.2	42039.8	dance
94.5	124952819.2	5091.0	42089.8	dance
94.6	124952671.7	5187.6	42140.7	dance
94.7	124952521.4	5286.1	42192.6	dance
94.8	124952368.2	5386.4	42245.4	dance
94.9	124952212.1	5488.6	42299.3	dance
95.0	124952053.0	5592.8	42354.2	dance
95.1	124951891.0	5698.9	42410.1	dance
95.2	124951725.8	5807.1	42467.1	dance
95.3	124951557.6	5917.3	42525.2	dance
95.4	124951386.1	6029.6	42584.3	dance
95.5	124951211.4	6144.0	42644.6	dance
95.6	124951033.3	6260.6	42706.1	dance
95.7	124950851.9	6379.4	42768.7	dance
95.8	124950667.1	6500.5	42832.5	dance
95.9	124950478.7	6623.8	42897.5	dance
96.0	124950286.8	6749.5	42963.7	dance
96.1	124950091.2	6877.6	43031.2	dance
96.2	124949891.9	7008.1	43100.0	dance
96.3	124949688.8	7141.1	43170.1	dance
96.4	124949481.9	7276.6	43241.5	dance
96.5	124949271.0	7414.7	43314.2	dance
96.6	124949056.2	7555.4	43388.4	dance
96.7	124948837.3	7698.8	43463.9	dance
96.8	124948614.2	7844.9	43540.9	dance
96.9	124948386.9	7993.8	43619.4	dance
97.0	124948155.2	8145.5	43699.3	dance
97.1	124947919.2	8300.0	43780.8	dance
97.2	124947678.7	8457.5	43863.8	dance
97.3	124947433.6	8618.0	43948.3	dance
97.4	124947183.9	8781.5	44034.5	dance
97.5	124946929.5	8948.2	44122.3	dance
97.6	124946670.2	9118.0	44211.8	dance
97.7	124946406.0	9291.0	44303.0	dance
97.8	124946136.8	9467.3	44395.9	dance
97.9	124945862.5	9646.9	44490.6	dance
98.0	124945583.0	9830.0	44587.1	dance
98.1	124945298.1	10016.5	44685.4	dance
98.2	124945007.9	10206.6	44785.5	dance
98.3	124944712.2	10400.2	44887.6	dance
98.4	124944410.9	10597.6	44991.6	dance
98.5	124944103.8	10798.6	45097.6	dance
98.6	124943790.9	11003.5	45205.6	dance
98.7	124943472.1	11212.3	45315.6	dance
98.8	124943147.2	11425.1	45427.7	dance
98.9	124942816.2	11641.8	45542.0	dance
99.0	124942478.9	11862.7	45658.4	dance
99.1	124942135.2	12087.8	45777.0	dance
99.2	124941785.0	12317.1	45897.9	dance
99.3	124941428.1	12550.8	46021.1	dance
99.4	124941064.5	12788.9	46146.6	dance
99.5	124940694.0	13031.6	46274.5	dance
99.6	124940316.4	13278.8	46404.8	dance
99.7	124939931.7	13530.8	46537.6	dance
99.8	124939539.7	13787.5	46672.9	dance
99.9	124939140.2	14049.0	46810.7	dance
100.0	124938733.2	14315.6	46951.2	dance
100.1	124938318.5	14587.2	47094.4	dance
100.2	124937895.8	14863.9	47240.3	dance
100.3	124937465.2	15145.9	47388.9	dance
100.4	124937026.4	15433.2	47540.4	dance
100.5	124936579.3	15726.0	47694.7	dance
100.6	124936123.7	16024.3	47851.9	dance
100.7	124935659.5	16328.3	48012.2	dance
100.8	124935186.5	16638.1	48175.5	dance
100.9	124934704.5	16953.7	48341.9	dance
101.0	124934213.3	17275.3	48511.4	dance
101.1	124933712.9	17603.0	48684.1	dance
101.2	124933202.9	17936.9	48860.2	dance
101.3	124932683.3	18277.2	49039.5	dance
101.4	124932153.8	18623.9	49222.3	dance
101.5	124931614.3	18977.1	49408.6	dance
101.6	124931064.6	19337.1	49598.3	dance
101.7	124930504.4	19703.9	49791.7	dance
101.8	124929933.6	20077.6	49988.7	dance
101.9	124929352.0	20458.4	50189.5	dance
102.0	124928759.4	20846.5	50394.1	dance
102.1	124928155.6	21241.9	50602.6	dance
102.2	124927540.3	21644.8	50815.0	dance
102.3	124926913.3	22055.3	51031.4	dance
102.4	124926274.4	22473.6	51252.0	dance
102.5	124925623.5	22899.8	51476.7	dance
102.6	124924960.2	23334.1	51705.7	hammer
102.7	124924820.3	23240.6	51939.1	hammer
102.8	124924681.0	23147.5	52171.5	hammer
102.9	124924542.3	23054.7	52402.9	hammer
103.0	124924404.2	22962.3	52633.5	hammer
103.1	124924266.6	22870.3	52863.1	hammer
103.2	124924129.5	22778.7	53091.8	hammer
103.3	124923993.0	22687.4	53319.6	hammer
103.4	124923857.0	22596.5	53546.5	hammer
103.5	124923721.6	22505.9	53772.4	hammer
103.6	124923586.8	22415.7	53997.5	hammer
103.7	124923452.4	22325.9	54221.7	hammer
103.8	124923318.6	22236.5	54444.9	hammer
103.9	124923185.4	22147.3	54667.3	hammer
104.0	124923052.7	22058.6	54888.7	hammer
104.1	124922920.5	21970.2	55109.3	hammer
104.2	124922788.8	21882.2	55329.0	hammer
104.3	124922657.7	21794.5	55547.9	hammer
104.4	124922527.1	21707.1	55765.8	hammer
104.5	124922397.0	21620.1	55982.9	hammer
104.6	124922267.4	21533.5	56199.1	hammer
104.7	124922138.4	21447.2	56414.4	hammer
104.8	124922009.9	21361.2	56628.9	hammer
104.9	124921881.9	21275.6	56842.5	hammer
105.0	124921754.4	21190.4	57055.3	hammer
105.1	124921627.4	21105.5	57267.2	hammer
105.2	124921500.9	21020.9	57478.2	hammer
105.3	124921374.9	20936.6	57688.4	hammer
105.4	124921249.5	20852.7	57897.8	hammer
105.5	124921124.5	20769.2	58106.3	hammer
105.6	124921000.1	20685.9	58314.0	hammer
105.7	124920876.1	20603.0	58520.9	hammer
105.8	124920752.6	20520.5	58726.9	hammer
105.9	124920629.7	20438.2	58932.1	hammer
106.0	124920507.2	20356.3	59136.5	hammer
106.1	124920385.2	20274.7	59340.0	hammer
106.2	124920263.7	20193.5	59542.8	hammer
106.3	124920142.7	20112.6	59744.7	hammer
106.4	124920022.2	20031.9	59945.9	hammer
106.5	124919902.2	19951.7	60146.2	hammer
106.6	124919782.6	19871.7	60345.7	hammer
106.7	124919663.5	19792.1	60544.4	hammer
106.8	124919544.9	19712.7	60742.3	hammer
106.9	124919426.8	19633.7	60939.5	hammer
107.0	124919309.2	19555.1	61135.8	hammer
107.1	124919192.0	19476.7	61331.3	hammer
107.2	124919075.3	19398.6	61526.1	hammer
107.3	124918959.0	19320.9	61720.1	hammer
107.4	124918843.3	19243.4	61913.3	hammer
107.5	124918727.9	19166.3	62105.7	hammer
107.6	124918613.1	19089.5	62297.4	hammer
107.7	124918498.7	19013.0	62488.3	hammer
107.8	124918384.8	18936.8	62678.4	hammer
107.9	124918271.3	18860.9	62867.8	hammer
108.0	124918158.3	18785.3	63056.4	hammer
108.1	124918045.7	18710.0	63244.3	hammer
108.2	124917933.6	18635.0	63431.4	hammer
108.3	124917821.9	18560.3	63617.7	hammer
108.4	124917710.7	18486.0	63803.3	hammer
108.5	124917600.0	18411.9	63988.2	hammer
108.6	124917489.6	18338.1	64172.3	hammer
108.7	124917379.8	18264.6	64355.7	hammer
108.8	124917270.3	18191.4	64538.3	hammer
108.9	124917161.3	18118.5	64720.2	hammer
109.0	124917052.7	18045.8	64901.4	hammer
109.1	124916944.6	17973.5	65081.9	hammer
109.2	124916836.9	17901.5	65261.6	hammer
109.3	124916729.6	17829.7	65440.6	hammer
109.4	124916622.8	17758.3	65618.9	hammer
109.5	124916516.4	17687.1	65796.5	hammer
109.6	124916410.4	17616.2	65973.4	hammer
109.7	124916304.9	17545.6	66149.5	hammer
109.8	124916199.7	17475.3	66325.0	hammer
109.9	124916095.0	17405.2	66499.7	hammer
110.0	124915990.7	17335.5	66673.8	hammer
110.1	124915886.9	17266.0	66847.1	hammer
110.2	124915783.4	17196.8	67019.8	hammer
110.3	124915680.4	17127.9	67191.8	hammer
110.4	124915577.7	17059.2	67363.1	hammer
110.5	124915475.5	16990.8	67533.6	hammer
110.6	124915373.7	16922.7	67703.6	hammer
110.7	124915272.3	16854.9	67872.8	hammer
110.8	124915171.3	16787.4	68041.3	hammer
110.9	124915070.7	16720.1	68209.2	hammer
111.0	124914970.5	16653.1	68376.4	hammer
111.1	124914870.8	16586.3	68542.9	hammer
111.2	124914771.4	16519.8	68708.8	hammer
111.3	124914672.4	16453.6	68874.0	hammer
111.4	124914573.8	16387.7	69038.5	hammer
111.5	124914475.6	16322.0	69202.4	hammer
111.6	124914377.8	16256.6	69365.6	hammer
111.7	124914280.4	16191.4	69528.2	hammer
111.8	124914183.4	16126.5	69690.1	hammer
111.9	124914086.8	16061.9	69851.4	hammer
112.0	124913990.5	15997.5	70012.0	hammer
112.1	124913894.7	15933.4	70172.0	hammer
112.2	124913799.2	15869.5	70331.3	hammer
112.3	124913704.1	15805.9	70490.0	hammer
112.4	124913609.4	15742.5	70648.1	hammer
112.5	124913515.1	15679.4	70805.5	hammer
112.6	124913421.1	15616.6	70962.3	hammer
112.7	124913327.6	15554.0	71118.4	hammer
112.8	124913234.4	15491.6	71274.0	hammer
112.9	124913141.6	15429.5	71428.9	hammer
113.0	124913049.1	15367.7	71583.2	hammer
113.1	124912957.0	15306.1	71736.9	hammer
113.2	124912865.3	15244.7	71889.9	hammer
113.3	124912774.0	15183.6	72042.4	hammer
113.4	124912683.0	15122.8	72194.2	hammer
113.5	124912592.4	15062.2	72345.4	hammer
113.6	124912502.2	15001.8	72496.1	hammer
113.7	124912412.3	14941.6	72646.1	hammer
113.8	124912322.7	14881.8	72795.5	hammer
113.9	124912233.6	14822.1	72944.3	hammer
114.0	124912144.8	14762.7	73092.5	hammer
114.1	124912056.3	14703.5	73240.2	hammer
114.2	124911968.2	14644.6	73387.2	hammer
114.3	124911880.5	14585.9	73533.6	hammer
114.4	124911793.1	14527.4	73679.5	hammer
114.5	124911706.0	14469.2	73824.8	hammer
114.6	124911619.4	14411.2	73969.5	hammer
114.7	124911533.0	14353.4	74113.6	hammer
114.8	124911447.0	14295.9	74257.1	hammer
114.9	124911361.4	14238.6	74400.1	hammer
115.0	124911276.0	14181.5	74542.5	hammer
115.1	124911191.1	14124.6	74684.3	hammer
115.2	124911106.5	14068.0	74825.5	hammer
115.3	124911022.2	14011.6	74966.2	hammer
115.4	124910938.2	13955.5	75106.3	hammer
115.5	124910854.6	13899.5	75245.9	hammer
115.6	124910771.3	13843.8	75384.9	hammer
115.7	124910688.4	13788.3	75523.3	hammer
115.8	124910605.8	13733.0	75661.2	hammer
115.9	124910523.5	13678.0	75798.5	hammer
116.0	124910441.5	13623.2	75935.3	hammer
